screen_name,text,date,favorite_count,retweet_count,location
adascooo,#redminote8t #xiaomi #xiaomiredminote8t  #note8t #redmiredminote #quadcamera #48megapixel #nomiwithoutyou w: Muzeum… https://t.co/85UFGCsh7c,2019-11-16 12:10:13,0,0,Polska
imanolvitar,"RT @ExplorerMitu: El invitado de honor.. EEl Redmi Note 8T
#ShotOnMiMix3 #MiMix3 #mfczonanorte #mfcBizkaia #mifanclubes #micommes #Xiaomi #…",2019-11-16 11:58:04,0,3,"Pamplona, España"
charlesberman,"Dopo l'ottimo #redminote5, benvenuti #redminote8t e #miband4!

Ottimi prodotti, processi e-commerce/customer un po'… https://t.co/A2pi8ahhh6",2019-11-16 11:44:29,0,0,
paulxiaomi,"RT @ExplorerMitu: El invitado de honor.. EEl Redmi Note 8T
#ShotOnMiMix3 #MiMix3 #mfczonanorte #mfcBizkaia #mifanclubes #micommes #Xiaomi #…",2019-11-16 11:38:46,0,3,Bilbao
ST_BAENA,"La pantalla de #RedmiNote8T te permitirá ver todo aquello que captures con sus cuatro cámaras.

Ya disponible en nu… https://t.co/tX7UBV50pe",2019-11-16 10:27:39,0,0,
ExplorerMitu,"El invitado de honor.. EEl Redmi Note 8T
#ShotOnMiMix3 #MiMix3 #mfczonanorte #mfcBizkaia #mifanclubes #micommes… https://t.co/85Buswizbg",2019-11-16 10:05:10,8,3,
LuisYouget,"RT @Ptelemoveis: Xiaomi Redmi Note 8T 64GB/4GB Dual SIM Azul 😍
Novo em stock.. agarra já o teu 🛒
Clica aqui para veres os preços
👉https://t…",2019-11-16 09:49:50,0,1,
Shubham96922873,BUDGET SMARTPHONE FROM REDMI  POPULAR IN INDIA #RedmiNote8Pro #RedmiK30 #RedmiNote8T  https://t.co/IduN2iAc8C,2019-11-16 08:13:35,0,0,
hello_ladywhite,"RT @patrickcanete: Xiaomi Redmi Note 8T: Snapdragon 665 processor, NFC, 18W fast charging https://t.co/zdQLK71hlU via @NoypiGeeks #xiaomi #…",2019-11-16 07:54:04,0,1,influence.co/the_mudan
Faizal22993445,"RT @xiaomishka: #Xiaomi 
If you are care about #SAR level, you should know the latest results: 
#redmi8 0.231 W/kg (Head), 1.480 (Body)
#re…",2019-11-16 04:45:57,0,7,Kollam
tweetykwiatka,"Xiaomi i jego nowości na tegoroczną jesień: Redmi Note 8T, Mi Note 10 Pro i Mi Note 10, Mi Air Purifier 3H oraz do… https://t.co/BrUfBYiJGl",2019-11-15 23:06:40,1,0,
paolopicheca,RT @spideralf1975: Comunque questo #RedmiNote8T #xiaomi #redmi fa delle fotine niente male. Altro che uauei @paolopicheca https://t.co/YnFW…,2019-11-15 18:26:25,0,1,"Varese, Lombardia su' di li'"
spideralf1975,Comunque questo #RedmiNote8T #xiaomi #redmi fa delle fotine niente male. Altro che uauei @paolopicheca https://t.co/YnFW5EPtOZ,2019-11-15 17:37:17,2,1,Varese 
TechnoSeniorPL,RT @TECHNOSenior1: #Xiaomi zaprezentowało dzisiaj kolejnego przedstawiciela rodziny #Redmi: #RedmiNote8T. Smartfon wyposażony jest w poczwó…,2019-11-15 17:13:11,0,1,
XiaomiEspana,"¡Psstt, pssstt! Tú que te has comprado un #RedmiNote8T, déjate una review en https://t.co/b7jNBpQQzd para que sepam… https://t.co/dOMPm4NewM",2019-11-15 15:18:16,14,0,Spain
